order_ID,Date,Customer_Age,Gender,Country,Category,Unit_Price,Quantity,Discount,Payment_Method,Order_Status,Customer_Rating,Revenue
ORD-10094,2022-02-01 08:00:00,43.0,Male,USA,Electronics,45.51,13,0.1,PayPal,Completed,4.0,532.47
ORD-10051,2022-01-18 00:00:00,67.0,Male,Canada,Toys,198.25,14,0.01,PayPal,Pending,5.0,2747.74
ORD-10551,2022-07-03 16:00:00,66.0,Female,Brazil,Books,127.38,7,0.21,PayPal,Completed,4.0,704.41
ORD-10788,2022-09-20 16:00:00,,Other,France,Food & Beverage,49.21,10,0.3,Bank Transfer,Pending,2.0,344.47
ORD-11132,2023-01-13 08:00:00,66.0,Male,France,Clothing,175.59,8,0.24,Debit Card,Completed,5.0,1067.59
ORD-10831,2022-10-05 00:00:00,22.0,Female,UK,Clothing,51.77,11,0.28,Debit Card,Completed,5.0,410.02
ORD-10825,2022-10-03 00:00:00,65.0,Other,India,food & beverage,84.98,11,0.26,Crypto,Cancelled,5.0,691.74
ORD-10419,2022-05-20 16:00:00,65.0,Male,Germany,Food & Beverage,141.6,2,0.11,PayPal,Completed,4.0,252.05
ORD-10747,2022-09-07 00:00:00,,Other,UK,Books,14.23,3,0.17,Bank Transfer,Completed,3.0,35.43
ORD-10220,2022-03-15 08:00:00,56.0,Male,Canada,Beauty,152.38,14,0.04,Bank Transfer,Completed,5.0,2047.99
ORD-10508,2022-06-19 08:00:00,33.0,Female,Brazil,Sports,54.98,2,0.23,,Pending,5.0,84.67
ORD-10710,2022-08-25 16:00:00,56.0,Male,France,Food & Beverage,166.06,3,0.19,Credit Card,Completed,4.0,403.53
ORD-11042,2022-12-14 08:00:00,62.0,Male,UK,toys,13.91,7,0.07,Debit Card,Completed,4.0,90.55
ORD-10607,2022-07-22 08:00:00,,Male,Australia,Toys,149.63,11,0.17,Bank Transfer,Cancelled,5.0,1366.12
ORD-10387,2022-05-10 00:00:00,48.0,,Australia,Beauty,164.9,7,0.17,Credit Card,Pending,4.0,958.07
ORD-10093,2022-02-01 00:00:00,41.0,Male,Germany,Food & Beverage,6766.936824249904,9,0.09,Credit Card,Cancelled,4.0,55421.21
ORD-10334,2022-04-22 08:00:00,50.0,Male,USA,Clothing,2735.4115494307803,12,0.38,Debit Card,Completed,3.0,20351.46
ORD-10751,2022-09-08 08:00:00,58.0,Male,USA,Clothing,56.81,5,0.35,Debit Card,Completed,5.0,184.63
ORD-10956,2022-11-15 16:00:00,31.0,Female,India,Electronics,22.03,14,0.38,Crypto,Completed,2.0,191.22
ORD-11110,2023-01-06 00:00:00,,,Germany,Sports,109.14,14,0.0,,Completed,5.0,1527.96
ORD-10651,2022-08-06 00:00:00,22.0,Male,Canada,Electronics,52.3,13,0.03,,Completed,5.0,659.5
ORD-10148,2022-02-19 08:00:00,56.0,Female,Canada,Home & Garden,102.38,7,0.39,PayPal,Completed,3.0,437.16
ORD-10753,2022-09-09 00:00:00,31.0,Other,France,Electronics,68.78,10,0.22,Crypto,Completed,,536.48
ORD-10482,2022-06-10 16:00:00,36.0,Other,Brazil,Home & Garden,18.88,9,0.3,Crypto,Refunded,5.0,118.94
ORD-10402,2022-05-15 00:00:00,63.0,Male,UK,Home & Garden,55.11,4,0.17,Crypto,Pending,2.0,182.97
ORD-10249,2022-03-25 00:00:00,69.0,Female,Brazil,Beauty,108.02,5,0.03,Bank Transfer,Completed,5.0,523.9
ORD-10340,2022-04-24 08:00:00,37.0,Female,Canada,Books,7.99,6,0.15,Crypto,Completed,5.0,40.75
ORD-10997,2022-11-29 08:00:00,62.0,Male,France,Food & Beverage,84.39,6,0.06,Credit Card,Completed,,475.96
ORD-10200,2022-03-08 16:00:00,23.0,Male,Brazil,Beauty,48.86,4,0.16,PayPal,Completed,3.0,164.17
ORD-11183,2023-01-30 08:00:00,31.0,Other,France,Food & Beverage,17.91,12,0.33,Crypto,Completed,3.0,144.0
ORD-10091,2022-01-31 08:00:00,35.0,Other,Brazil,Beauty,21.31,6,0.12,Debit Card,Completed,1.0,112.52
ORD-10732,2022-09-02 00:00:00,,,UK,Food & Beverage,68.61,5,0.13,Crypto,Completed,3.0,298.45
ORD-10540,2022-06-30 00:00:00,,Other,Germany,Toys,93.79,13,0.03,PayPal,Completed,4.0,1182.69
ORD-10691,2022-08-19 08:00:00,54.0,Female,Australia,Clothing,312.67,9,0.3,Credit Card,Completed,4.0,1969.82
ORD-10584,2022-07-14 16:00:00,43.0,Other,Canada,Food & Beverage,151.83,12,0.29,Crypto,Completed,3.0,1293.59
ORD-10442,2022-05-28 08:00:00,45.0,,Canada,Sports,88.43,6,0.38,Crypto,Cancelled,4.0,328.96
ORD-10609,2022-07-23 00:00:00,52.0,Male,India,Home & Garden,124.69,12,0.28,Credit Card,Pending,4.0,1077.32
ORD-11105,2023-01-04 08:00:00,60.0,Other,Brazil,Beauty,9.43,9,0.23,PayPal,Completed,5.0,65.35
ORD-10280,2022-04-04 08:00:00,45.0,Female,France,Clothing,51.53,5,0.09,Debit Card,Completed,4.0,234.46
ORD-10410,2022-05-17 16:00:00,44.0,Female,USA,Books,118.06,2,0.3,PayPal,Completed,4.0,165.28
ORD-10987,2022-11-26 00:00:00,43.0,Other,USA,Food & Beverage,27.86,3,0.09,Credit Card,Completed,3.0,76.06
ORD-11145,2023-01-17 16:00:00,39.0,Other,France,Toys,155.74,9,0.36,Credit Card,Pending,1.0,897.06
ORD-10568,2022-07-09 08:00:00,50.0,,Australia,Home & Garden,55.82,1,0.08,Credit Card,Completed,3.0,51.35
ORD-10972,2022-11-21 00:00:00,25.0,Female,USA,Food & Beverage,26.18,4,0.33,Bank Transfer,Completed,2.0,70.16
ORD-10694,2022-08-20 08:00:00,25.0,Male,France,Food & Beverage,27.39,13,0.06,Crypto,Completed,4.0,334.71
ORD-10642,2022-08-03 00:00:00,26.0,Male,India,Home & Garden,242.42,14,0.34,Credit Card,Completed,4.0,2239.96
ORD-10687,2022-08-18 00:00:00,44.0,Male,UK,Books,26.38,1,0.03,Crypto,Pending,4.0,25.59
ORD-10335,2022-04-22 16:00:00,21.0,Female,Brazil,Food & Beverage,25.97,12,0.2,Debit Card,Cancelled,2.0,249.31
ORD-10642,2022-08-03 00:00:00,26.0,Male,India,Home & Garden,242.42,14,0.34,Credit Card,Completed,4.0,2239.96
ORD-10314,2022-04-15 16:00:00,66.0,Female,Germany,BOOKS,105.58,2,0.15,,Completed,5.0,179.49
ORD-10782,2022-09-18 16:00:00,34.0,Female,Brazil,Food & Beverage,133.67,8,0.13,Credit Card,Cancelled,5.0,930.34
ORD-10980,2022-11-23 16:00:00,43.0,Other,Canada,electronics,89.92,1,0.15,Crypto,Completed,5.0,76.43
ORD-10694,2022-08-20 08:00:00,25.0,Male,France,Food & Beverage,27.39,13,0.06,Crypto,Completed,4.0,334.71
ORD-10721,2022-08-29 08:00:00,37.0,Female,France,beauty,173.23,2,0.03,Debit Card,Completed,4.0,336.07
ORD-10506,2022-06-18 16:00:00,29.0,Male,France,Sports,337.59,11,0.15,Debit Card,Completed,4.0,3156.47
ORD-11106,2023-01-04 16:00:00,20.0,Female,Germany,Sports,35.86,6,0.36,Crypto,Completed,3.0,137.7
ORD-10133,2022-02-14 08:00:00,61.0,Female,Australia,Electronics,363.84,1,0.1,Debit Card,Cancelled,1.0,327.46
ORD-10092,2022-01-31 16:00:00,64.0,Female,India,Beauty,33.49,12,0.03,Credit Card,Completed,4.0,389.82
ORD-10834,2022-10-06 00:00:00,40.0,Other,France,Beauty,6.28,14,0.33,Credit Card,Completed,4.0,58.91
ORD-10592,2022-07-17 08:00:00,58.0,Male,USA,Beauty,61.23,8,0.1,Debit Card,Completed,3.0,440.86
ORD-10785,2022-09-19 16:00:00,37.0,Male,Brazil,Beauty,131.16,4,0.01,PayPal,Completed,5.0,519.39
ORD-11097,2023-01-01 16:00:00,18.0,,France,Clothing,28.92,14,0.39,Credit Card,Cancelled,3.0,246.98
ORD-10394,2022-05-12 08:00:00,50.0,Other,India,Books,37.52,5,0.27,Credit Card,Completed,4.0,136.95
ORD-11103,2023-01-03 16:00:00,53.0,Other,France,Sports,70.28,3,0.3,PayPal,Completed,4.0,147.59
ORD-10278,2022-04-03 16:00:00,18.0,Female,India,Home & Garden,178.02,12,0.29,PayPal,Cancelled,2.0,1516.73
ORD-10575,2022-07-11 16:00:00,29.0,Female,Australia,Beauty,89.74,2,0.24,,Completed,4.0,136.4
ORD-10573,2022-07-11 00:00:00,46.0,Male,India,Toys,19.11,6,0.3,Credit Card,Cancelled,2.0,80.26
ORD-11171,2023-01-26 08:00:00,49.0,Male,Germany,Home & Garden,62.09,11,0.39,Crypto,Pending,2.0,416.62
ORD-10278,2022-04-03 16:00:00,18.0,Female,India,Home & Garden,178.02,12,0.29,PayPal,Cancelled,2.0,1516.73
ORD-10735,2022-09-03 00:00:00,61.0,,France,Clothing,52.02,1,0.28,Credit Card,Completed,5.0,37.45
ORD-11136,2023-01-14 16:00:00,31.0,Female,Australia,Beauty,90.73,14,0.22,Bank Transfer,Completed,4.0,990.77
ORD-11158,2023-01-22 00:00:00,31.0,Male,Brazil,Books,87.48,9,0.24,PayPal,Cancelled,3.0,598.36
ORD-10279,2022-04-04 00:00:00,28.0,Male,USA,Sports,65.45,11,0.39,Credit Card,Pending,2.0,439.17
ORD-10639,2022-08-02 00:00:00,58.0,Male,Australia,Beauty,17.6,3,0.21,Crypto,Completed,4.0,41.71
ORD-10337,2022-04-23 08:00:00,31.0,Other,India,Beauty,15.26,5,0.07,Crypto,Completed,5.0,70.96
ORD-10227,2022-03-17 16:00:00,,Male,India,Toys,39.65,3,0.11,Bank Transfer,Completed,3.0,105.87
ORD-10698,2022-08-21 16:00:00,39.0,Female,UK,Clothing,4004.10484974629,3,0.07,Credit Card,Pending,3.0,11171.45
ORD-10008,2022-01-03 16:00:00,36.0,Male,France,Clothing,23.31,12,0.31,Bank Transfer,Pending,4.0,193.01
ORD-10085,2022-01-29 08:00:00,31.0,Female,USA,Electronics,62.92,8,0.01,Crypto,Completed,5.0,498.33
ORD-11104,2023-01-04 00:00:00,30.0,Male,USA,Electronics,20.93,9,0.3,Credit Card,Completed,5.0,131.86
ORD-11123,2023-01-10 08:00:00,34.0,Other,Australia,Beauty,18.15,4,0.14,,Pending,4.0,62.44
ORD-10068,2022-01-23 16:00:00,21.0,Female,India,Home & Garden,164.33,4,0.05,Bank Transfer,Pending,5.0,624.45
ORD-11162,2023-01-23 08:00:00,62.0,,USA,Food & Beverage,92.02,9,0.21,Bank Transfer,Completed,2.0,654.26
ORD-10096,2022-02-02 00:00:00,62.0,Other,France,Clothing,133.67,8,0.3,Crypto,Completed,5.0,748.55
ORD-10341,2022-04-24 16:00:00,25.0,Male,France,Electronics,257.23,3,0.01,Debit Card,Completed,,763.97
ORD-10121,2022-02-10 08:00:00,45.0,Other,France,Beauty,46.94,14,0.12,PayPal,Completed,5.0,578.3
ORD-10156,2022-02-22 00:00:00,68.0,Other,Brazil,Home & Garden,38.87,2,0.28,Crypto,Completed,2.0,55.97
ORD-11105,2023-01-04 08:00:00,60.0,Other,Brazil,Beauty,9.43,9,0.23,PayPal,Completed,5.0,65.35
ORD-11017,2022-12-06 00:00:00,42.0,Other,Canada,Beauty,13.62,8,0.16,Debit Card,Completed,4.0,91.53
ORD-10024,2022-01-09 00:00:00,38.0,Female,Canada,Beauty,71.69,14,0.08,Bank Transfer,Completed,4.0,923.37
ORD-10633,2022-07-31 00:00:00,39.0,Male,UK,Clothing,26.4,7,0.22,PayPal,Completed,3.0,144.14
ORD-10470,2022-06-06 16:00:00,47.0,Male,Brazil,Clothing,119.2,8,0.1,Bank Transfer,Completed,5.0,858.24
ORD-10557,2022-07-05 16:00:00,29.0,Other,Brazil,Home & Garden,127.54,12,0.37,PayPal,Pending,4.0,964.2
ORD-10723,2022-08-30 00:00:00,25.0,Female,Australia,Toys,167.54,9,0.15,PayPal,Completed,4.0,1281.68
ORD-10293,2022-04-08 16:00:00,66.0,Female,Canada,Clothing,5.02,13,0.39,Debit Card,Refunded,5.0,39.81
ORD-10772,2022-09-15 08:00:00,53.0,,USA,SPORTS,65.79,1,0.34,Crypto,Completed,5.0,43.42
ORD-10414,2022-05-19 00:00:00,34.0,Female,Brazil,Books,36.61,11,0.16,Credit Card,Completed,4.0,338.28
ORD-10943,2022-11-11 08:00:00,45.0,Other,Canada,Food & Beverage,124.95,3,0.2,PayPal,Completed,3.0,299.88
ORD-11011,2022-12-04 00:00:00,43.0,Male,Brazil,Sports,138.15,14,0.06,Credit Card,Completed,4.0,1818.05
ORD-10164,2022-02-24 16:00:00,54.0,Other,UK,beauty,71.74,1,0.39,Credit Card,Pending,4.0,43.76
ORD-10120,2022-02-10 00:00:00,,Female,India,Clothing,166.39,8,0.37,PayPal,Completed,3.0,838.61
ORD-10905,2022-10-29 16:00:00,34.0,Other,Brazil,Electronics,19.12,9,0.03,Crypto,Cancelled,4.0,166.92
ORD-10696,2022-08-21 00:00:00,62.0,Female,Brazil,Toys,164.97,10,0.25,Credit Card,Completed,3.0,1237.28
ORD-10282,2022-04-05 00:00:00,67.0,Female,USA,Clothing,72.97,14,0.3,Debit Card,Cancelled,5.0,715.11
ORD-10364,2022-05-02 08:00:00,45.0,Other,Germany,Electronics,8.63,1,0.12,Debit Card,Completed,4.0,7.59
ORD-10746,2022-09-06 16:00:00,52.0,Male,Australia,Sports,139.46,4,0.15,Debit Card,Completed,5.0,474.16
ORD-10310,2022-04-14 08:00:00,50.0,Male,France,Sports,5.27,1,0.3,Bank Transfer,Pending,5.0,3.69
ORD-10510,2022-06-20 00:00:00,54.0,Female,France,Beauty,45.27,5,0.11,,Completed,4.0,201.45
ORD-10179,2022-03-01 16:00:00,59.0,Female,India,Clothing,96.95,2,0.07,Crypto,Completed,3.0,180.33
ORD-10911,2022-10-31 16:00:00,51.0,Other,Germany,Clothing,45.49,5,0.06,Crypto,Completed,2.0,213.8
ORD-10809,2022-09-27 16:00:00,,,Australia,Electronics,94.04,1,0.4,Debit Card,Cancelled,,56.42
ORD-10820,2022-10-01 08:00:00,51.0,Female,USA,Beauty,34.95,4,0.38,PayPal,Pending,4.0,86.68
ORD-10069,2022-01-24 00:00:00,19.0,,Germany,Clothing,210.07,8,0.01,Credit Card,Pending,3.0,1663.75
ORD-10783,2022-09-19 00:00:00,26.0,Female,Australia,Beauty,21.32,1,0.26,Crypto,Completed,5.0,15.78
ORD-11108,2023-01-05 08:00:00,23.0,Female,USA,Beauty,30.1,7,0.3,PayPal,Completed,5.0,147.49
ORD-10523,2022-06-24 08:00:00,33.0,Other,Australia,Clothing,57.68,3,0.03,Debit Card,Completed,4.0,167.85
ORD-10457,2022-06-02 08:00:00,60.0,Other,Germany,Electronics,144.86,11,0.38,Crypto,Completed,2.0,987.95
ORD-11065,2022-12-22 00:00:00,48.0,Male,UK,Books,28.59,8,0.11,Bank Transfer,Completed,5.0,203.56
ORD-10804,2022-09-26 00:00:00,22.0,Male,Australia,Toys,70.07,8,0.37,Debit Card,Completed,5.0,353.15
ORD-10815,2022-09-29 16:00:00,,Female,UK,Electronics,26.45,8,0.02,Crypto,Completed,3.0,207.37
ORD-10123,2022-02-11 00:00:00,,Other,Germany,Home & Garden,28.43,5,0.36,,Completed,4.0,90.98
ORD-10863,2022-10-15 16:00:00,29.0,Male,Canada,Books,52.3,1,0.35,Bank Transfer,Pending,4.0,33.99
ORD-10058,2022-01-20 08:00:00,24.0,Female,Germany,Beauty,34.85,9,0.0,Credit Card,Refunded,4.0,313.65
ORD-11189,2023-02-01 08:00:00,23.0,Female,Australia,Clothing,63.77,10,0.13,PayPal,Pending,5.0,554.8
ORD-10363,2022-05-02 00:00:00,50.0,,France,Beauty,56.8,6,0.12,PayPal,Completed,3.0,299.9
ORD-10997,2022-11-29 08:00:00,62.0,Male,France,Food & Beverage,84.39,6,0.06,Credit Card,Completed,,475.96
ORD-10265,2022-03-30 08:00:00,43.0,Female,Australia,Food & Beverage,22.11,13,0.02,Crypto,Completed,,281.68
ORD-10833,2022-10-05 16:00:00,20.0,Female,Canada,Books,8917.456985777164,5,0.27,Debit Card,Pending,5.0,32548.72
ORD-10756,2022-09-10 00:00:00,,Other,UK,Sports,63.92,12,0.13,Bank Transfer,Pending,4.0,667.32
ORD-10248,2022-03-24 16:00:00,22.0,Male,France,Electronics,118.85,4,0.08,Credit Card,Cancelled,4.0,437.37
ORD-10380,2022-05-07 16:00:00,52.0,Female,UK,Toys,10.08,7,0.25,Bank Transfer,Refunded,4.0,52.92
ORD-10604,2022-07-21 08:00:00,54.0,Male,USA,Food & Beverage,40.6,1,0.25,Crypto,Pending,5.0,30.45
ORD-11166,2023-01-24 16:00:00,57.0,Other,France,Food & Beverage,19.61,9,0.12,PayPal,Pending,4.0,155.31
ORD-11115,2023-01-07 16:00:00,19.0,Male,France,Clothing,58.62,6,0.35,Credit Card,Completed,5.0,228.62
ORD-10550,2022-07-03 08:00:00,19.0,Male,USA,Home & Garden,83.53,4,0.21,Debit Card,Pending,5.0,263.95
ORD-10147,2022-02-19 00:00:00,31.0,Other,UK,Food & Beverage,87.38,9,0.34,Debit Card,Completed,,519.04
ORD-10251,2022-03-25 16:00:00,23.0,Male,Australia,Electronics,320.3,8,0.38,Credit Card,Completed,2.0,1588.69
ORD-11018,2022-12-06 08:00:00,21.0,Female,India,Clothing,91.0,10,0.33,,Refunded,5.0,609.7
ORD-11181,2023-01-29 16:00:00,64.0,Other,Brazil,Clothing,36.1,6,0.23,Debit Card,Cancelled,3.0,166.78
ORD-10212,2022-03-12 16:00:00,,Male,Canada,Food & Beverage,243.56,8,0.32,PayPal,Completed,3.0,1324.97
ORD-10440,2022-05-27 16:00:00,40.0,Female,Germany,Food & Beverage,95.17,6,0.24,Bank Transfer,Completed,4.0,433.98
ORD-11093,2022-12-31 08:00:00,37.0,Male,India,Home & Garden,395.53,7,0.04,Credit Card,Refunded,3.0,2657.96
ORD-10564,2022-07-08 00:00:00,54.0,Male,India,Home & Garden,89.05,2,0.04,,Refunded,3.0,170.98
ORD-11000,2022-11-30 08:00:00,52.0,Other,Canada,Toys,8.49,6,0.04,Debit Card,Completed,,48.9
ORD-10330,2022-04-21 00:00:00,52.0,Male,France,Beauty,367.15,12,0.34,Credit Card,Completed,4.0,2907.83
ORD-10432,2022-05-25 00:00:00,37.0,Female,Australia,home & garden,19.56,11,0.01,Credit Card,Completed,4.0,213.01
ORD-10276,2022-04-03 00:00:00,35.0,Other,USA,Food & Beverage,70.8,8,0.09,,Completed,4.0,515.42
ORD-11135,2023-01-14 08:00:00,67.0,,Australia,Sports,174.5,7,0.05,PayPal,Completed,4.0,1160.42
ORD-10291,2022-04-08 00:00:00,65.0,Other,USA,Books,54.58,7,0.36,Debit Card,Pending,4.0,244.52
ORD-10901,2022-10-28 08:00:00,22.0,Female,India,Books,144.57,12,0.05,PayPal,Refunded,2.0,1648.1
ORD-10448,2022-05-30 08:00:00,68.0,Male,Australia,Electronics,141.65,10,0.08,Bank Transfer,Completed,3.0,1303.18
ORD-11074,2022-12-25 00:00:00,66.0,Male,Australia,Beauty,14.68,2,0.11,Debit Card,Completed,5.0,26.13
ORD-10140,2022-02-16 16:00:00,54.0,Other,USA,Food & Beverage,36.32,13,0.22,PayPal,Completed,3.0,368.28
ORD-10303,2022-04-12 00:00:00,52.0,Male,USA,Toys,74.54,10,0.23,Debit Card,Pending,3.0,573.96
ORD-11096,2023-01-01 08:00:00,64.0,Male,UK,FOOD & BEVERAGE,174.14,9,0.06,PayPal,Completed,,1473.22
ORD-11190,2023-02-01 16:00:00,23.0,Male,UK,Food & Beverage,42.4,13,0.08,PayPal,Completed,5.0,507.1
ORD-10940,2022-11-10 08:00:00,38.0,Female,Germany,Home & Garden,61.44,12,0.36,Credit Card,Completed,3.0,471.86
ORD-10067,2022-01-23 08:00:00,57.0,Female,Brazil,Home & Garden,47.82,9,0.39,PayPal,Pending,4.0,262.53
ORD-10019,2022-01-07 08:00:00,41.0,Female,Australia,Food & Beverage,58.3,3,0.02,Credit Card,Completed,5.0,171.4
ORD-10324,2022-04-19 00:00:00,42.0,Other,Canada,books,28.98,4,0.11,Bank Transfer,Refunded,5.0,103.17
ORD-10054,2022-01-19 00:00:00,19.0,Male,Brazil,Beauty,19.48,2,0.2,PayPal,Cancelled,4.0,31.17
ORD-10963,2022-11-18 00:00:00,,Other,France,Books,19.97,2,0.22,Bank Transfer,Completed,,31.15
ORD-10931,2022-11-07 08:00:00,,Female,USA,Electronics,16.99,7,0.29,Crypto,Completed,5.0,84.44
ORD-11193,2023-02-02 16:00:00,68.0,Other,Brazil,Toys,26.52,11,0.19,Crypto,Completed,2.0,236.29
ORD-10150,2022-02-20 00:00:00,26.0,Male,Germany,Toys,83.42,7,0.34,Crypto,Refunded,5.0,385.4
ORD-11073,2022-12-24 16:00:00,23.0,,France,Books,56.45,2,0.11,Debit Card,Completed,3.0,100.48
ORD-10743,2022-09-05 16:00:00,28.0,Male,Brazil,Electronics,247.06,6,0.08,PayPal,Completed,3.0,1363.77
ORD-10749,2022-09-07 16:00:00,35.0,,Australia,Toys,64.83,7,0.1,Debit Card,Completed,5.0,408.43
ORD-10755,2022-09-09 16:00:00,48.0,Other,France,Home & Garden,105.56,12,0.27,PayPal,Pending,5.0,924.71
ORD-11048,2022-12-16 08:00:00,23.0,Male,Germany,Clothing,287.55,14,0.31,,Completed,5.0,2777.73
ORD-10811,2022-09-28 08:00:00,28.0,Other,India,Sports,121.42,2,0.26,Crypto,Completed,5.0,179.7
ORD-10661,2022-08-09 08:00:00,62.0,Male,Brazil,toys,25.36,10,0.03,Crypto,Pending,4.0,245.99
ORD-10255,2022-03-27 00:00:00,33.0,Other,Brazil,Electronics,9.24,8,0.33,Crypto,Cancelled,1.0,49.53
ORD-10934,2022-11-08 08:00:00,,Female,France,Food & Beverage,35.56,1,0.31,Debit Card,Completed,,24.54
ORD-10869,2022-10-17 16:00:00,,Female,India,Toys,117.47,11,0.01,Crypto,Pending,4.0,1279.25
ORD-11176,2023-01-28 00:00:00,32.0,,France,Home & Garden,9.34,2,0.28,Bank Transfer,Completed,3.0,13.45
ORD-10892,2022-10-25 08:00:00,69.0,Male,Australia,sports,18.88,3,0.39,Credit Card,Completed,5.0,34.55
ORD-10873,2022-10-19 00:00:00,32.0,Other,Australia,Clothing,142.99,10,0.19,Bank Transfer,Completed,,1158.22
ORD-10613,2022-07-24 08:00:00,,Male,Germany,Clothing,42.33,5,0.16,Crypto,Completed,5.0,177.79
ORD-10388,2022-05-10 08:00:00,52.0,Male,Brazil,Clothing,110.91,7,0.27,,Completed,5.0,566.75
ORD-10936,2022-11-09 00:00:00,49.0,Female,India,Sports,144.53,4,0.13,Credit Card,Refunded,1.0,502.96
ORD-10406,2022-05-16 08:00:00,,Female,USA,Home & Garden,25.77,9,0.07,Debit Card,Completed,4.0,215.69
ORD-10794,2022-09-22 16:00:00,35.0,Other,Australia,Home & Garden,5.21,11,0.35,Crypto,Cancelled,4.0,37.25
ORD-10715,2022-08-27 08:00:00,56.0,Female,UK,Clothing,14.24,2,0.1,Credit Card,Completed,5.0,25.63
ORD-11023,2022-12-08 00:00:00,35.0,Other,Germany,Books,218.11,7,0.2,PayPal,Pending,5.0,1221.42
ORD-11055,2022-12-18 16:00:00,48.0,Female,Germany,Toys,10.7,12,0.01,,Cancelled,4.0,127.12
ORD-11120,2023-01-09 08:00:00,18.0,Female,Germany,Toys,113.83,2,0.11,Bank Transfer,Completed,4.0,202.62
ORD-10246,2022-03-24 00:00:00,55.0,,USA,Food & Beverage,118.64,12,0.13,Crypto,Refunded,,1238.6
ORD-10145,2022-02-18 08:00:00,22.0,Male,India,Toys,15.48,4,0.08,PayPal,Completed,4.0,56.97
ORD-11197,2023-02-04 00:00:00,32.0,,Germany,Sports,121.4,10,0.32,Bank Transfer,Completed,4.0,825.52
ORD-11167,2023-01-25 00:00:00,25.0,Other,UK,Beauty,21.0,1,0.38,PayPal,Completed,4.0,13.02
ORD-10622,2022-07-27 08:00:00,30.0,Other,France,Beauty,91.92,9,0.28,Debit Card,Completed,4.0,595.64
ORD-10557,2022-07-05 16:00:00,29.0,Other,Brazil,Home & Garden,127.54,12,0.37,PayPal,Pending,4.0,964.2
ORD-10460,2022-06-03 08:00:00,25.0,Other,India,Electronics,123.56,9,0.08,Bank Transfer,Completed,,1023.08
ORD-10486,2022-06-12 00:00:00,43.0,Other,Australia,CLOTHING,53.37,9,0.11,Bank Transfer,Refunded,4.0,427.49
ORD-10830,2022-10-04 16:00:00,48.0,Other,France,Clothing,95.12,6,0.07,Credit Card,Completed,5.0,530.77
ORD-10090,2022-01-31 00:00:00,62.0,Male,India,Electronics,66.27,13,0.16,Crypto,Completed,5.0,723.67
ORD-10492,2022-06-14 00:00:00,64.0,Male,UK,Beauty,279.15,2,0.27,,Completed,1.0,407.56
ORD-10170,2022-02-26 16:00:00,46.0,Female,India,Food & Beverage,113.29,1,0.21,Crypto,Pending,2.0,89.5
ORD-10056,2022-01-19 16:00:00,45.0,Male,Germany,Clothing,150.36,1,0.21,PayPal,Completed,5.0,118.78
ORD-10404,2022-05-15 16:00:00,67.0,Male,Canada,Books,5.41,1,0.03,Credit Card,Pending,5.0,5.25
ORD-10599,2022-07-19 16:00:00,53.0,Other,Australia,Books,77.85,13,0.02,Crypto,Refunded,5.0,991.81
ORD-11015,2022-12-05 08:00:00,30.0,Other,USA,Books,255.29,3,0.4,PayPal,Cancelled,2.0,459.52
ORD-10097,2022-02-02 08:00:00,58.0,Male,India,HOME & GARDEN,39.39,11,0.19,Debit Card,Completed,,350.96
ORD-10826,2022-10-03 08:00:00,23.0,Male,USA,Food & Beverage,9.82,11,0.11,Bank Transfer,Completed,4.0,96.14
ORD-10479,2022-06-09 16:00:00,47.0,Female,Canada,Sports,71.18,11,0.04,Bank Transfer,Cancelled,5.0,751.66
ORD-10323,2022-04-18 16:00:00,52.0,Female,France,Clothing,132.95,9,0.34,Debit Card,Completed,5.0,789.72
ORD-11139,2023-01-15 16:00:00,51.0,Male,France,Food & Beverage,140.04,8,0.29,PayPal,Completed,5.0,795.43
ORD-10098,2022-02-02 16:00:00,46.0,Other,France,Toys,55.52,4,0.02,PayPal,Completed,4.0,217.64
ORD-10424,2022-05-22 08:00:00,52.0,Male,India,Clothing,151.67,4,0.03,Credit Card,Completed,4.0,588.48
ORD-10296,2022-04-09 16:00:00,65.0,Other,Australia,Electronics,220.76,5,0.24,Bank Transfer,Completed,3.0,838.89
ORD-10737,2022-09-03 16:00:00,49.0,Male,UK,Beauty,75.76,7,0.24,Credit Card,Completed,4.0,403.04
ORD-11199,2023-02-04 16:00:00,46.0,Other,USA,Books,33.47,5,0.15,PayPal,Completed,4.0,142.25
ORD-10902,2022-10-28 16:00:00,,Other,Germany,Food & Beverage,31.25,2,0.1,Debit Card,Completed,4.0,56.25
ORD-10601,2022-07-20 08:00:00,38.0,Male,UK,Home & Garden,90.14,6,0.09,Bank Transfer,Completed,3.0,492.16
ORD-10999,2022-11-30 00:00:00,55.0,Other,UK,toys,10.34,3,0.14,Credit Card,Completed,3.0,26.68
ORD-10395,2022-05-12 16:00:00,20.0,Male,India,Beauty,26.82,3,0.25,Debit Card,Completed,3.0,60.35
ORD-10426,2022-05-23 00:00:00,42.0,,USA,Clothing,20.83,8,0.12,Bank Transfer,Completed,2.0,146.64
ORD-11149,2023-01-19 00:00:00,58.0,Male,Germany,Sports,115.76,10,0.33,Debit Card,Completed,5.0,775.59
ORD-11038,2022-12-13 00:00:00,,Female,India,Electronics,8.1,4,0.29,Credit Card,Pending,3.0,23.0
