order_id,date,customer_age,gender,country,category,unit_price,quantity,discount,payment_method,order_status,customer_rating,revenue,year,month,month_name,weekday,quarter,age_group
Ord-10110,2022-02-06 16:00:00,28,Female,India,Clothing,13.69,2,0.25,Credit Card,Completed,4,20.54,2022,2,Feb,Sunday,1,26-35
Ord-10802,2022-09-25 08:00:00,67,Male,Canada,Home & Garden,194.06,2,0.09,Paypal,Pending,3,353.19,2022,9,Sep,Sunday,3,56-70
Ord-10916,2022-11-02 08:00:00,60,Female,France,Electronics,107.24,5,0.32,Debit Card,Pending,4,364.62,2022,11,Nov,Wednesday,4,56-70
Ord-11028,2022-12-09 16:00:00,51,Other,Germany,Toys,44.07,5,0.02,Credit Card,Cancelled,2,215.94,2022,12,Dec,Friday,4,46-55
Ord-10818,2022-09-30 16:00:00,30,Other,Germany,Beauty,66.32,11,0.27,Paypal,Pending,4,532.55,2022,9,Sep,Friday,3,26-35
Ord-10990,2022-11-27 00:00:00,24,Female,Usa,Beauty,129.98,13,0.1,Crypto,Refunded,4,1462.3449999999998,2022,11,Nov,Sunday,4,18-25
Ord-10713,2022-08-26 16:00:00,43,Female,Brazil,Food & Beverage,12.59,11,0.08,Crypto,Completed,4,127.41,2022,8,Aug,Friday,3,36-45
Ord-10577,2022-07-12 08:00:00,63,Female,India,Electronics,67.55,13,0.27,Credit Card,Completed,4,641.05,2022,7,Jul,Tuesday,3,56-70
Ord-11051,2022-12-17 08:00:00,21,Female,Usa,Food & Beverage,249.85750000000002,3,0.23,Credit Card,Completed,5,1462.3449999999998,2022,12,Dec,Saturday,4,18-25
Ord-10433,2022-05-25 08:00:00,18,Male,Australia,Food & Beverage,122.92,4,0.39,Credit Card,Pending,4,299.92,2022,5,May,Wednesday,2,18-25
Ord-10163,2022-02-24 08:00:00,47,Male,Brazil,Food & Beverage,14.7,1,0.25,Paypal,Completed,4,11.02,2022,2,Feb,Thursday,1,46-55
Ord-10263,2022-03-29 16:00:00,53,Other,Uk,Books,15.27,7,0.11,Paypal,Completed,2,95.13,2022,3,Mar,Tuesday,1,46-55
Ord-10231,2022-03-19 00:00:00,40,Other,Brazil,Sports,54.25,7,0.23,Debit Card,Cancelled,2,292.41,2022,3,Mar,Saturday,1,36-45
Ord-10302,2022-04-11 16:00:00,43,Male,Germany,Books,57.28,6,0.31,Bank Transfer,Completed,5,237.14,2022,4,Apr,Monday,2,36-45
Ord-10175,2022-02-28 08:00:00,68,Other,Australia,Electronics,48.81,6,0.29,Bank Transfer,Pending,2,207.93,2022,2,Feb,Monday,1,56-70
Ord-10821,2022-10-01 16:00:00,58,Male,Australia,Food & Beverage,25.93,10,0.07,Debit Card,Completed,3,241.15,2022,10,Oct,Saturday,4,56-70
Ord-10149,2022-02-19 16:00:00,44,Other,Usa,Electronics,198.19,6,0.32,Bank Transfer,Completed,3,808.62,2022,2,Feb,Saturday,1,36-45
Ord-10071,2022-01-24 16:00:00,59,Other,Germany,Electronics,57.44,4,0.32,Crypto,Completed,4,156.24,2022,1,Jan,Monday,1,56-70
Ord-10168,2022-02-26 00:00:00,32,Female,Canada,Beauty,58.05,6,0.38,Credit Card,Refunded,5,215.95,2022,2,Feb,Saturday,1,26-35
Ord-10455,2022-06-01 16:00:00,23,Female,Uk,Toys,159.05,14,0.1,Paypal,Completed,5,1462.3449999999998,2022,6,Jun,Wednesday,2,18-25
Ord-10089,2022-01-30 16:00:00,33,Other,Brazil,Sports,162.65,9,0.18,Debit Card,Pending,3,1200.36,2022,1,Jan,Sunday,1,26-35
Ord-10117,2022-02-09 00:00:00,22,Other,Australia,Home & Garden,134.06,10,0.27,Credit Card,Cancelled,5,978.64,2022,2,Feb,Wednesday,1,18-25
Ord-10487,2022-06-12 08:00:00,40,Other,India,Home & Garden,65.46,4,0.1,Debit Card,Completed,5,235.66,2022,6,Jun,Sunday,2,36-45
Ord-10321,2022-04-18 00:00:00,65,Male,Australia,Books,15.63,12,0.28,Crypto,Pending,4,135.04,2022,4,Apr,Monday,2,56-70
Ord-11003,2022-12-01 08:00:00,42,Female,Uk,Home & Garden,88.1,14,0.02,Paypal,Completed,4,1208.73,2022,12,Dec,Thursday,4,36-45
Ord-10531,2022-06-27 00:00:00,47,Other,Brazil,Food & Beverage,11.89,8,0.2,Paypal,Completed,4,76.1,2022,6,Jun,Monday,2,46-55
Ord-10946,2022-11-12 08:00:00,38,Other,Canada,Electronics,225.47,12,0.19,Crypto,Completed,2,1462.3449999999998,2022,11,Nov,Saturday,4,36-45
Ord-10241,2022-03-22 08:00:00,23,Male,Canada,Electronics,129.86,12,0.19,Bank Transfer,Completed,4,1262.24,2022,3,Mar,Tuesday,1,18-25
Ord-10898,2022-10-27 08:00:00,59,Other,Germany,Clothing,39.01,13,0.13,Paypal,Pending,5,441.2,2022,10,Oct,Thursday,4,56-70
Ord-10702,2022-08-23 00:00:00,42,Male,France,Beauty,231.25,14,0.36,Credit Card,Completed,4,1462.3449999999998,2022,8,Aug,Tuesday,3,36-45
Ord-10914,2022-11-01 16:00:00,30,Other,Germany,Books,94.74,5,0.12,Paypal,Completed,4,416.86,2022,11,Nov,Tuesday,4,26-35
Ord-10692,2022-08-19 16:00:00,55,Female,Canada,Food & Beverage,42.51,7,0.32,Credit Card,Refunded,5,202.35,2022,8,Aug,Friday,3,46-55
Ord-10270,2022-04-01 00:00:00,24,Other,Brazil,Home & Garden,9.52,8,0.21,Credit Card,Refunded,3,60.17,2022,4,Apr,Friday,2,18-25
Ord-10111,2022-02-07 00:00:00,68,Male,Usa,Sports,37.56,8,0.31,Debit Card,Completed,1,207.33,2022,2,Feb,Monday,1,56-70
Ord-10595,2022-07-18 08:00:00,67,Male,Germany,Home & Garden,75.95,13,0.09,Bank Transfer,Completed,5,898.49,2022,7,Jul,Monday,3,56-70
Ord-10516,2022-06-22 00:00:00,64,Female,France,Food & Beverage,195.72,1,0.25,Credit Card,Completed,5,146.79,2022,6,Jun,Wednesday,2,56-70
Ord-10226,2022-03-17 08:00:00,34,Other,France,Food & Beverage,38.77,4,0.35,Crypto,Completed,3,100.8,2022,3,Mar,Thursday,1,26-35
Ord-10496,2022-06-15 08:00:00,42,Male,Germany,Food & Beverage,77.97,6,0.32,Paypal,Pending,3,318.12,2022,6,Jun,Wednesday,2,36-45
Ord-10498,2022-06-16 00:00:00,62,Other,Germany,Clothing,27.75,8,0.37,Paypal,Cancelled,4,139.86,2022,6,Jun,Thursday,2,56-70
Ord-10889,2022-10-24 08:00:00,44,Other,Brazil,Clothing,165.01,12,0.04,Crypto,Completed,4,1462.3449999999998,2022,10,Oct,Monday,4,36-45
Ord-11080,2022-12-27 00:00:00,28,Male,Brazil,Books,8.58,7,0.4,Credit Card,Completed,3,36.04,2022,12,Dec,Tuesday,4,26-35
Ord-10195,2022-03-07 00:00:00,69,Female,India,Home & Garden,59.54,5,0.01,Debit Card,Pending,4,294.72,2022,3,Mar,Monday,1,56-70
Ord-10836,2022-10-06 16:00:00,54,Male,Usa,Toys,141.61,5,0.01,Credit Card,Completed,4,700.97,2022,10,Oct,Thursday,4,46-55
Ord-10932,2022-11-07 16:00:00,49,Male,Uk,Clothing,187.83,12,0.23,Credit Card,Completed,5,1462.3449999999998,2022,11,Nov,Monday,4,46-55
Ord-10137,2022-02-15 16:00:00,52,Female,Canada,Electronics,236.18,5,0.11,Bank Transfer,Completed,4,1051.0,2022,2,Feb,Tuesday,1,46-55
Ord-10876,2022-10-20 00:00:00,31,Other,Canada,Clothing,249.85750000000002,3,0.13,Debit Card,Completed,4,843.21,2022,10,Oct,Thursday,4,26-35
Ord-10528,2022-06-26 00:00:00,56,Male,France,Beauty,11.01,8,0.12,Bank Transfer,Pending,5,77.51,2022,6,Jun,Sunday,2,56-70
Ord-10507,2022-06-19 00:00:00,43,Male,Brazil,Beauty,17.96,14,0.37,Debit Card,Completed,1,158.41,2022,6,Jun,Sunday,2,36-45
Ord-10943,2022-11-11 08:00:00,45,Other,Canada,Food & Beverage,124.95,3,0.2,Paypal,Completed,3,299.88,2022,11,Nov,Friday,4,36-45
Ord-10393,2022-05-12 00:00:00,40,Female,Uk,Electronics,18.99,6,0.26,Paypal,Completed,4,84.32,2022,5,May,Thursday,2,36-45
Ord-10382,2022-05-08 08:00:00,54,Female,Germany,Electronics,63.07,9,0.29,Bank Transfer,Completed,1,403.02,2022,5,May,Sunday,2,46-55
Ord-10221,2022-03-15 16:00:00,19,Male,Uk,Sports,154.88,3,0.2,Credit Card,Completed,1,371.71,2022,3,Mar,Tuesday,1,18-25
Ord-10756,2022-09-10 00:00:00,43,Other,Uk,Sports,63.92,12,0.13,Bank Transfer,Pending,4,667.32,2022,9,Sep,Saturday,3,36-45
Ord-10409,2022-05-17 08:00:00,19,Female,Australia,Electronics,69.99,13,0.16,Credit Card,Cancelled,4,764.29,2022,5,May,Tuesday,2,18-25
Ord-10677,2022-08-14 16:00:00,61,Other,Australia,Home & Garden,65.78,14,0.26,Crypto,Pending,4,681.48,2022,8,Aug,Sunday,3,56-70
Ord-10785,2022-09-19 16:00:00,37,Male,Brazil,Beauty,131.16,4,0.01,Paypal,Completed,5,519.39,2022,9,Sep,Monday,3,36-45
Ord-10328,2022-04-20 08:00:00,35,Male,Canada,Food & Beverage,78.46,3,0.13,Debit Card,Cancelled,4,204.78,2022,4,Apr,Wednesday,2,26-35
Ord-10012,2022-01-05 00:00:00,41,Male,France,Electronics,13.69,10,0.38,Paypal,Cancelled,5,84.88,2022,1,Jan,Wednesday,1,36-45
Ord-10958,2022-11-16 08:00:00,62,Female,France,Beauty,58.03,7,0.23,Paypal,Completed,2,312.78,2022,11,Nov,Wednesday,4,56-70
Ord-10206,2022-03-10 16:00:00,68,Female,France,Home & Garden,10.66,4,0.16,Paypal,Refunded,4,35.82,2022,3,Mar,Thursday,1,56-70
Ord-10103,2022-02-04 08:00:00,43,Male,Usa,Electronics,32.86,5,0.22,Credit Card,Completed,3,128.15,2022,2,Feb,Friday,1,36-45
Ord-10309,2022-04-14 00:00:00,41,Other,Germany,Books,110.42,3,0.29,Paypal,Completed,5,235.19,2022,4,Apr,Thursday,2,36-45
Ord-10816,2022-09-30 00:00:00,44,Other,India,Electronics,167.76,11,0.18,Paypal,Completed,2,1462.3449999999998,2022,9,Sep,Friday,3,36-45
Ord-10734,2022-09-02 16:00:00,23,Other,France,Food & Beverage,68.12,14,0.08,Credit Card,Completed,2,877.39,2022,9,Sep,Friday,3,18-25
Ord-11124,2023-01-10 16:00:00,26,Other,Uk,Sports,12.88,5,0.17,Crypto,Completed,3,53.45,2023,1,Jan,Tuesday,1,26-35
Ord-10180,2022-03-02 00:00:00,62,Other,Germany,Electronics,143.34,3,0.23,Crypto,Pending,4,331.12,2022,3,Mar,Wednesday,1,56-70
Ord-11156,2023-01-21 08:00:00,22,Male,Brazil,Food & Beverage,15.66,2,0.09,Crypto,Cancelled,5,28.5,2023,1,Jan,Saturday,1,18-25
Ord-11198,2023-02-04 08:00:00,64,Male,Brazil,Sports,110.83,7,0.33,Paypal,Completed,4,519.79,2023,2,Feb,Saturday,1,56-70
Ord-10497,2022-06-15 16:00:00,57,Female,Germany,Beauty,79.78,9,0.33,Paypal,Completed,2,481.07,2022,6,Jun,Wednesday,2,56-70
Ord-10316,2022-04-16 08:00:00,53,Other,Germany,Clothing,30.98,14,0.33,Crypto,Completed,2,290.59,2022,4,Apr,Saturday,2,46-55
Ord-11039,2022-12-13 08:00:00,69,Female,Brazil,Clothing,114.7,3,0.04,Bank Transfer,Completed,3,330.34,2022,12,Dec,Tuesday,4,56-70
Ord-10327,2022-04-20 00:00:00,43,Female,Australia,Sports,177.47,6,0.14,Paypal,Completed,2,915.75,2022,4,Apr,Wednesday,2,36-45
Ord-10660,2022-08-09 00:00:00,43,Other,France,Sports,86.73,12,0.39,Credit Card,Completed,5,634.86,2022,8,Aug,Tuesday,3,36-45
Ord-10346,2022-04-26 08:00:00,65,Other,Brazil,Electronics,63.43,5,0.18,Credit Card,Completed,4,260.06,2022,4,Apr,Tuesday,2,56-70
Ord-10210,2022-03-12 00:00:00,32,Other,Australia,Food & Beverage,107.28,13,0.23,Paypal,Refunded,4,1073.87,2022,3,Mar,Saturday,1,26-35
Ord-10567,2022-07-09 00:00:00,18,Female,Brazil,Clothing,36.92,9,0.2,Paypal,Pending,4,265.82,2022,7,Jul,Saturday,3,18-25
Ord-10142,2022-02-17 08:00:00,31,Female,Canada,Clothing,85.24,1,0.02,Paypal,Completed,4,83.54,2022,2,Feb,Thursday,1,26-35
Ord-10514,2022-06-21 08:00:00,45,Female,France,Home & Garden,118.2,3,0.31,Crypto,Pending,5,244.67,2022,6,Jun,Tuesday,2,36-45
Ord-10362,2022-05-01 16:00:00,47,Female,Canada,Sports,30.5,7,0.06,Credit Card,Completed,1,200.69,2022,5,May,Sunday,2,46-55
Ord-10004,2022-01-02 08:00:00,60,Other,India,Electronics,116.68,4,0.38,Credit Card,Cancelled,5,289.37,2022,1,Jan,Sunday,1,56-70
Ord-10044,2022-01-15 16:00:00,38,Other,Usa,Beauty,89.3,5,0.04,Paypal,Refunded,4,428.64,2022,1,Jan,Saturday,1,36-45
Ord-10281,2022-04-04 16:00:00,42,Male,Brazil,Home & Garden,46.47,4,0.27,Bank Transfer,Completed,3,135.69,2022,4,Apr,Monday,2,36-45
Ord-10202,2022-03-09 08:00:00,44,Male,France,Sports,249.85750000000002,8,0.4,Crypto,Completed,5,1247.09,2022,3,Mar,Wednesday,1,36-45
Ord-10907,2022-10-30 08:00:00,34,Female,Canada,Toys,73.38,10,0.32,Bank Transfer,Completed,2,498.98,2022,10,Oct,Sunday,4,26-35
Ord-10358,2022-04-30 08:00:00,44,Female,India,Clothing,185.24,2,0.22,Debit Card,Completed,4,288.97,2022,4,Apr,Saturday,2,36-45
Ord-10563,2022-07-07 16:00:00,60,Other,France,Electronics,76.97,8,0.35,Crypto,Completed,2,400.24,2022,7,Jul,Thursday,3,56-70
Ord-10885,2022-10-23 00:00:00,51,Female,France,Toys,94.07,7,0.08,Bank Transfer,Completed,5,605.81,2022,10,Oct,Sunday,4,46-55
Ord-10371,2022-05-04 16:00:00,52,Male,Germany,Sports,28.3,1,0.33,Credit Card,Pending,4,18.96,2022,5,May,Wednesday,2,46-55
Ord-10962,2022-11-17 16:00:00,64,Other,France,Beauty,50.02,3,0.09,Crypto,Refunded,3,136.55,2022,11,Nov,Thursday,4,56-70
Ord-10952,2022-11-14 08:00:00,43,Female,India,Clothing,78.82,4,0.18,Credit Card,Completed,5,258.53,2022,11,Nov,Monday,4,36-45
Ord-11046,2022-12-15 16:00:00,39,Other,Germany,Electronics,54.58,14,0.3,Credit Card,Completed,3,534.88,2022,12,Dec,Thursday,4,36-45
Ord-10237,2022-03-21 00:00:00,19,Male,Germany,Clothing,13.7,5,0.38,Credit Card,Completed,4,42.47,2022,3,Mar,Monday,1,18-25
Ord-10995,2022-11-28 16:00:00,60,Male,Brazil,Books,36.27,6,0.25,Paypal,Cancelled,4,163.22,2022,11,Nov,Monday,4,56-70
Ord-10683,2022-08-16 16:00:00,57,Female,Australia,Home & Garden,19.18,12,0.0,Crypto,Completed,4,230.16,2022,8,Aug,Tuesday,3,56-70
Ord-10273,2022-04-02 00:00:00,43,Male,Brazil,Electronics,249.85750000000002,12,0.09,Bank Transfer,Pending,2,1462.3449999999998,2022,4,Apr,Saturday,2,36-45
Ord-10632,2022-07-30 16:00:00,42,Other,Canada,Books,26.64,7,0.19,Debit Card,Completed,2,151.05,2022,7,Jul,Saturday,3,36-45
Ord-10194,2022-03-06 16:00:00,43,Female,Usa,Toys,85.21,7,0.17,Paypal,Refunded,5,495.07,2022,3,Mar,Sunday,1,36-45
Ord-10513,2022-06-21 00:00:00,31,Female,Germany,Clothing,90.6,5,0.27,Debit Card,Completed,4,330.69,2022,6,Jun,Tuesday,2,26-35
Ord-10614,2022-07-24 16:00:00,56,Other,Germany,Electronics,62.5,5,0.35,Paypal,Completed,3,203.12,2022,7,Jul,Sunday,3,56-70
Ord-10431,2022-05-24 16:00:00,62,Other,France,Electronics,240.45,14,0.11,Bank Transfer,Completed,4,1462.3449999999998,2022,5,May,Tuesday,2,56-70
Ord-10674,2022-08-13 16:00:00,29,Other,India,Sports,28.47,2,0.15,Credit Card,Completed,4,48.4,2022,8,Aug,Saturday,3,26-35
Ord-11084,2022-12-28 08:00:00,62,Other,Usa,Food & Beverage,42.73,14,0.18,Bank Transfer,Pending,5,490.54,2022,12,Dec,Wednesday,4,56-70
Ord-10209,2022-03-11 16:00:00,41,Other,Australia,Books,202.69,11,0.38,Credit Card,Cancelled,4,1382.35,2022,3,Mar,Friday,1,36-45
Ord-10162,2022-02-24 00:00:00,21,Female,Canada,Clothing,126.04,6,0.03,Debit Card,Refunded,3,733.55,2022,2,Feb,Thursday,1,18-25
Ord-10635,2022-07-31 16:00:00,36,Male,Usa,Electronics,51.68,7,0.28,Paypal,Completed,5,260.47,2022,7,Jul,Sunday,3,36-45
Ord-10920,2022-11-03 16:00:00,64,Male,Australia,Food & Beverage,36.15,11,0.06,Debit Card,Completed,5,373.79,2022,11,Nov,Thursday,4,56-70
Ord-10087,2022-01-30 00:00:00,57,Female,Germany,Sports,54.15,6,0.31,Bank Transfer,Completed,4,224.18,2022,1,Jan,Sunday,1,56-70
Ord-10345,2022-04-26 00:00:00,50,Female,France,Toys,24.5,10,0.39,Crypto,Completed,3,149.45,2022,4,Apr,Tuesday,2,46-55
Ord-10971,2022-11-20 16:00:00,18,Female,Canada,Electronics,25.79,3,0.07,Credit Card,Refunded,4,71.95,2022,11,Nov,Sunday,4,18-25
Ord-10717,2022-08-28 00:00:00,62,Female,Brazil,Home & Garden,120.92,6,0.17,Bank Transfer,Completed,1,602.18,2022,8,Aug,Sunday,3,56-70
Ord-10190,2022-03-05 08:00:00,42,Male,India,Electronics,29.49,10,0.13,Credit Card,Completed,4,256.56,2022,3,Mar,Saturday,1,36-45
Ord-10752,2022-09-08 16:00:00,43,Male,Usa,Toys,45.12,6,0.1,Crypto,Pending,4,243.65,2022,9,Sep,Thursday,3,36-45
Ord-10178,2022-03-01 08:00:00,19,Other,India,Beauty,99.01,10,0.27,Credit Card,Refunded,4,722.77,2022,3,Mar,Tuesday,1,18-25
Ord-10768,2022-09-14 00:00:00,41,Other,Brazil,Clothing,81.85,9,0.4,Crypto,Completed,5,441.99,2022,9,Sep,Wednesday,3,36-45
Ord-10556,2022-07-05 08:00:00,41,Female,Canada,Toys,77.8,6,0.12,Bank Transfer,Cancelled,3,410.78,2022,7,Jul,Tuesday,3,36-45
Ord-10912,2022-11-01 00:00:00,23,Male,Usa,Home & Garden,67.08,8,0.03,Paypal,Pending,3,520.54,2022,11,Nov,Tuesday,4,18-25
Ord-10392,2022-05-11 16:00:00,49,Female,Brazil,Food & Beverage,18.7,9,0.38,Credit Card,Completed,4,104.35,2022,5,May,Wednesday,2,46-55
Ord-10833,2022-10-05 16:00:00,20,Female,Canada,Books,249.85750000000002,5,0.27,Debit Card,Pending,5,1462.3449999999998,2022,10,Oct,Wednesday,4,18-25
Ord-10888,2022-10-24 00:00:00,32,Male,Australia,Beauty,129.06,1,0.11,Debit Card,Completed,3,114.86,2022,10,Oct,Monday,4,26-35
Ord-10744,2022-09-06 00:00:00,54,Other,Brazil,Clothing,155.27,11,0.04,Crypto,Completed,5,1462.3449999999998,2022,9,Sep,Tuesday,3,46-55
Ord-10981,2022-11-24 00:00:00,45,Female,Australia,Sports,39.99,1,0.03,Paypal,Completed,5,38.79,2022,11,Nov,Thursday,4,36-45
Ord-11072,2022-12-24 08:00:00,32,Female,Germany,Books,15.7,12,0.3,Crypto,Refunded,5,131.88,2022,12,Dec,Saturday,4,26-35
Ord-10883,2022-10-22 08:00:00,43,Female,Uk,Home & Garden,122.09,12,0.15,Paypal,Completed,5,1245.32,2022,10,Oct,Saturday,4,36-45
Ord-10511,2022-06-20 08:00:00,39,Female,France,Food & Beverage,249.85750000000002,5,0.15,Paypal,Cancelled,4,1271.43,2022,6,Jun,Monday,2,36-45
Ord-10983,2022-11-24 16:00:00,31,Male,Usa,Beauty,57.57,1,0.34,Paypal,Refunded,5,38.0,2022,11,Nov,Thursday,4,26-35
Ord-10439,2022-05-27 08:00:00,68,Female,Australia,Clothing,249.85750000000002,10,0.11,Paypal,Pending,4,1462.3449999999998,2022,5,May,Friday,2,56-70
Ord-10728,2022-08-31 16:00:00,30,Female,Canada,Electronics,84.59,1,0.28,Paypal,Pending,5,60.9,2022,8,Aug,Wednesday,3,26-35
Ord-10471,2022-06-07 00:00:00,64,Male,Canada,Electronics,51.71,1,0.17,Crypto,Completed,2,42.92,2022,6,Jun,Tuesday,2,56-70
Ord-10398,2022-05-13 16:00:00,59,Male,Brazil,Books,101.05,5,0.3,Credit Card,Completed,4,353.67,2022,5,May,Friday,2,56-70
Ord-11191,2023-02-02 00:00:00,20,Other,Germany,Toys,15.44,1,0.03,Crypto,Completed,4,14.98,2023,2,Feb,Thursday,1,18-25
Ord-10035,2022-01-12 16:00:00,32,Other,India,Beauty,16.98,3,0.13,Bank Transfer,Completed,2,44.32,2022,1,Jan,Wednesday,1,26-35
Ord-10205,2022-03-10 08:00:00,50,Female,India,Books,122.92,6,0.15,Credit Card,Completed,4,626.89,2022,3,Mar,Thursday,1,46-55
Ord-10608,2022-07-22 16:00:00,66,Male,Canada,Electronics,26.51,4,0.22,Debit Card,Completed,4,82.71,2022,7,Jul,Friday,3,56-70
Ord-11100,2023-01-02 16:00:00,55,Other,Germany,Home & Garden,24.99,5,0.1,Debit Card,Completed,4,112.46,2023,1,Jan,Monday,1,46-55
Ord-10893,2022-10-25 16:00:00,43,Other,Australia,Home & Garden,10.22,13,0.3,Credit Card,Refunded,5,93.0,2022,10,Oct,Tuesday,4,36-45
Ord-10043,2022-01-15 08:00:00,24,Other,Canada,Home & Garden,6.86,1,0.02,Crypto,Pending,5,6.72,2022,1,Jan,Saturday,1,18-25
Ord-10261,2022-03-29 00:00:00,20,Male,France,Home & Garden,56.28,12,0.35,Crypto,Completed,4,438.98,2022,3,Mar,Tuesday,1,18-25
Ord-11029,2022-12-10 00:00:00,64,Other,Brazil,Electronics,52.85,1,0.01,Paypal,Refunded,3,52.32,2022,12,Dec,Saturday,4,56-70
Ord-10429,2022-05-24 00:00:00,43,Male,Uk,Books,20.27,3,0.25,Crypto,Completed,4,45.61,2022,5,May,Tuesday,2,36-45
Ord-10851,2022-10-11 16:00:00,66,Female,Canada,Books,249.85750000000002,13,0.24,Bank Transfer,Pending,4,1462.3449999999998,2022,10,Oct,Tuesday,4,56-70
Ord-10228,2022-03-18 00:00:00,19,Female,Germany,Sports,47.59,6,0.38,Crypto,Completed,5,177.03,2022,3,Mar,Friday,1,18-25
Ord-10724,2022-08-30 08:00:00,58,Other,Usa,Electronics,42.69,14,0.33,Bank Transfer,Completed,5,400.43,2022,8,Aug,Tuesday,3,56-70
Ord-10005,2022-01-02 16:00:00,25,Male,Canada,Beauty,103.2,11,0.28,Credit Card,Completed,4,817.34,2022,1,Jan,Sunday,1,18-25
Ord-10874,2022-10-19 08:00:00,54,Male,Canada,Clothing,5.1,2,0.34,Credit Card,Pending,5,6.73,2022,10,Oct,Wednesday,4,46-55
Ord-11179,2023-01-29 00:00:00,34,Other,France,Clothing,78.73,3,0.25,Crypto,Completed,4,177.14,2023,1,Jan,Sunday,1,26-35
Ord-10585,2022-07-15 00:00:00,25,Other,Germany,Beauty,20.31,10,0.29,Debit Card,Completed,3,144.2,2022,7,Jul,Friday,3,18-25
Ord-10727,2022-08-31 08:00:00,20,Male,Uk,Books,36.85,11,0.11,Crypto,Completed,3,360.76,2022,8,Aug,Wednesday,3,18-25
Ord-10629,2022-07-29 16:00:00,43,Other,India,Home & Garden,76.02,5,0.01,Bank Transfer,Completed,2,376.3,2022,7,Jul,Friday,3,36-45
Ord-11172,2023-01-26 16:00:00,68,Other,Australia,Electronics,107.82,2,0.17,Debit Card,Completed,4,178.98,2023,1,Jan,Thursday,1,56-70
Ord-10312,2022-04-15 00:00:00,43,Other,Australia,Electronics,33.19,9,0.21,Credit Card,Completed,2,235.98,2022,4,Apr,Friday,2,36-45
Ord-10075,2022-01-26 00:00:00,43,Female,Usa,Sports,200.12,12,0.12,Crypto,Refunded,3,1462.3449999999998,2022,1,Jan,Wednesday,1,36-45
Ord-10173,2022-02-27 16:00:00,49,Other,France,Books,24.67,5,0.06,Paypal,Completed,4,115.95,2022,2,Feb,Sunday,1,46-55
Ord-10094,2022-02-01 08:00:00,43,Male,Usa,Electronics,45.51,13,0.1,Paypal,Completed,4,532.47,2022,2,Feb,Tuesday,1,36-45
Ord-10788,2022-09-20 16:00:00,43,Other,France,Food & Beverage,49.21,10,0.3,Bank Transfer,Pending,2,344.47,2022,9,Sep,Tuesday,3,36-45
Ord-10825,2022-10-03 00:00:00,65,Other,India,Food & Beverage,84.98,11,0.26,Crypto,Cancelled,5,691.74,2022,10,Oct,Monday,4,56-70
Ord-10419,2022-05-20 16:00:00,65,Male,Germany,Food & Beverage,141.6,2,0.11,Paypal,Completed,4,252.05,2022,5,May,Friday,2,56-70
Ord-10747,2022-09-07 00:00:00,43,Other,Uk,Books,14.23,3,0.17,Bank Transfer,Completed,3,35.43,2022,9,Sep,Wednesday,3,36-45
Ord-10220,2022-03-15 08:00:00,56,Male,Canada,Beauty,152.38,14,0.04,Bank Transfer,Completed,5,1462.3449999999998,2022,3,Mar,Tuesday,1,56-70
Ord-10508,2022-06-19 08:00:00,33,Female,Brazil,Sports,54.98,2,0.23,Credit Card,Pending,5,84.67,2022,6,Jun,Sunday,2,26-35
Ord-10710,2022-08-25 16:00:00,56,Male,France,Food & Beverage,166.06,3,0.19,Credit Card,Completed,4,403.53,2022,8,Aug,Thursday,3,56-70
Ord-11042,2022-12-14 08:00:00,62,Male,Uk,Toys,13.91,7,0.07,Debit Card,Completed,4,90.55,2022,12,Dec,Wednesday,4,56-70
Ord-10607,2022-07-22 08:00:00,43,Male,Australia,Toys,149.63,11,0.17,Bank Transfer,Cancelled,5,1366.12,2022,7,Jul,Friday,3,36-45
Ord-10387,2022-05-10 00:00:00,48,Other,Australia,Beauty,164.9,7,0.17,Credit Card,Pending,4,958.07,2022,5,May,Tuesday,2,46-55
Ord-10093,2022-02-01 00:00:00,41,Male,Germany,Food & Beverage,249.85750000000002,9,0.09,Credit Card,Cancelled,4,1462.3449999999998,2022,2,Feb,Tuesday,1,36-45
Ord-10334,2022-04-22 08:00:00,50,Male,Usa,Clothing,249.85750000000002,12,0.38,Debit Card,Completed,3,1462.3449999999998,2022,4,Apr,Friday,2,46-55
Ord-10751,2022-09-08 08:00:00,58,Male,Usa,Clothing,56.81,5,0.35,Debit Card,Completed,5,184.63,2022,9,Sep,Thursday,3,56-70
Ord-10956,2022-11-15 16:00:00,31,Female,India,Electronics,22.03,14,0.38,Crypto,Completed,2,191.22,2022,11,Nov,Tuesday,4,26-35
Ord-11110,2023-01-06 00:00:00,43,Other,Germany,Sports,109.14,14,0.0,Credit Card,Completed,5,1462.3449999999998,2023,1,Jan,Friday,1,36-45
Ord-10651,2022-08-06 00:00:00,22,Male,Canada,Electronics,52.3,13,0.03,Credit Card,Completed,5,659.5,2022,8,Aug,Saturday,3,18-25
Ord-10148,2022-02-19 08:00:00,56,Female,Canada,Home & Garden,102.38,7,0.39,Paypal,Completed,3,437.16,2022,2,Feb,Saturday,1,56-70
Ord-10753,2022-09-09 00:00:00,31,Other,France,Electronics,68.78,10,0.22,Crypto,Completed,4,536.48,2022,9,Sep,Friday,3,26-35
Ord-10482,2022-06-10 16:00:00,36,Other,Brazil,Home & Garden,18.88,9,0.3,Crypto,Refunded,5,118.94,2022,6,Jun,Friday,2,36-45
